    [120.07, 109.77, 108.26, 116.21, 121.08, 122.98, 131.23, 136.46, 137.61, 103.08, 99.14, 101.2, 93.92, 109.0, 103.59, 108.23, 114.02, 123.07, 71.01, 80.62, 75.61, 81.15, 90.05, 89.4, 96.54, 96.18, 108.23, 52.04, 47.8, 57.58, 61.91, 60.21, 70.09, 78.24, 95.0, 99.13, 43.29, 32.65, 35.38, 40.36, 54.56, 65.19, 73.25, 86.35, 85.07, 15.3, 17.03, 31.83, 36.35, 47.17, 57.72, 66.49, 72.84, 87.13, 0.0, 18.03, 21.59, 34.71, 42.06, 51.01, 61.98, 70.71, 85.15, 22.0, 26.93, 37.01, 47.51, 52.5, 62.65, 69.46, 75.96, 87.64, 53.08, 39.56, 50.54, 62.43, 65.12, 66.84, 80.43, 80.06, 92.2, 71.0, 72.99, 70.01, 72.56, 83.53, 89.02, 88.41, 101.91, 108.58, 87.21, 93.54, 88.29, 97.41, 90.92, 105.15, 104.02, 114.77, 115.28]
    [130.46, 119.02, 116.21, 123.04, 125.88, 126.49, 133.7, 137.75, 137.56, 113.53, 108.0, 109.17, 100.13, 114.0, 106.04, 109.12, 112.9, 121.25, 82.2, 90.14, 81.74, 86.49, 92.97, 90.38, 96.25, 94.05, 104.06, 63.35, 56.04, 64.2, 65.25, 60.42, 67.96, 73.66, 90.61, 92.85, 53.94, 39.0, 37.11, 39.92, 52.84, 60.21, 67.9, 79.51, 75.18, 27.73, 23.35, 32.98, 25.81, 39.62, 47.51, 55.46, 60.75, 74.95, 18.03, 0.0, 7.81, 19.24, 25.18, 37.64, 46.01, 55.0, 70.18, 19.21, 13.04, 20.62, 29.7, 34.66, 44.72, 51.87, 58.52, 70.61, 44.64, 28.28, 35.9, 46.62, 47.8, 48.92, 62.48, 62.17, 74.46, 62.82, 62.07, 56.09, 57.01, 67.54, 72.11, 70.94, 84.15, 90.69, 77.52, 83.15, 76.16, 83.74, 75.24, 89.01, 87.09, 97.45, 97.59]
    [126.15, 114.28, 111.0, 117.43, 119.64, 119.92, 126.87, 130.68, 130.25, 109.33, 103.17, 104.0, 94.43, 107.87, 99.3, 102.04, 105.48, 113.72, 78.59, 85.71, 76.16, 80.62, 86.4, 83.38, 89.01, 86.53, 96.33, 60.08, 51.62, 59.01, 59.03, 53.49, 60.54, 65.95, 82.88, 85.04, 50.6, 34.53, 31.14, 33.24, 45.62, 52.5, 60.14, 71.7, 67.54, 26.91, 20.59, 27.07, 18.03, 31.83, 39.82, 47.93, 53.45, 67.72, 21.59, 7.81, 0.0, 13.15, 20.62, 30.59, 40.45, 49.25, 64.0, 27.02, 19.31, 24.08, 30.02, 34.67, 42.2, 48.3, 54.63, 66.1, 51.26, 34.48, 40.05, 49.48, 48.76, 48.27, 61.55, 59.36, 71.12, 69.26, 67.6, 60.21, 59.91, 69.89, 73.36, 71.28, 83.74, 89.83, 83.36, 88.68, 81.01, 87.69, 77.79, 91.0, 88.19, 97.91, 97.31]
    [130.5, 117.89, 113.64, 119.04, 119.6, 118.87, 124.91, 127.76, 126.32, 114.02, 106.71, 106.79, 96.08, 108.23, 97.86, 99.33, 101.13, 108.71, 84.69, 90.25, 78.41, 82.05, 85.71, 81.25, 85.7, 81.86, 89.87, 67.12, 57.01, 62.59, 60.03, 52.35, 56.92, 60.03, 76.55, 77.23, 57.8, 40.71, 34.48, 34.23, 43.57, 46.96, 53.85, 63.78, 57.43, 38.01, 30.48, 31.02, 12.17, 26.0, 30.41, 37.44, 42.05, 56.08, 34.71, 19.24, 13.15, 0.0, 8.49, 18.79, 27.29, 36.12, 51.04, 37.16, 25.61, 24.6, 24.08, 27.66, 31.14, 36.06, 42.06, 53.14, 55.47, 38.6, 39.56, 46.01, 42.2, 39.36, 51.87, 47.63, 58.83, 72.47, 68.62, 58.55, 56.04, 64.78, 66.41, 63.07, 74.33, 79.81, 84.76, 89.29, 80.23, 85.02, 72.84, 84.9, 80.78, 89.47, 87.92]
    [137.79, 124.95, 120.35, 125.32, 125.14, 123.91, 129.44, 131.73, 129.69, 121.46, 113.78, 113.6, 102.49, 114.0, 102.83, 103.59, 104.4, 111.49, 92.61, 97.72, 85.16, 88.46, 91.14, 85.99, 89.74, 85.09, 91.79, 75.29, 64.88, 69.92, 66.48, 58.0, 61.19, 62.77, 78.71, 78.24, 66.04, 48.88, 42.15, 41.23, 49.01, 50.29, 56.46, 64.9, 56.59, 46.4, 38.95, 38.91, 18.44, 30.27, 31.38, 36.8, 40.0, 53.34, 42.06, 25.18, 20.62, 8.49, 0.0, 17.8, 21.1, 30.15, 45.71, 41.0, 27.86, 23.35, 18.44, 21.0, 22.67, 27.78, 34.01, 45.61, 54.49, 38.29, 36.24, 40.61, 35.23, 31.38, 43.57, 39.2, 50.61, 70.46, 65.31, 53.85, 50.16, 58.14, 58.94, 55.15, 66.04, 71.4, 81.44, 85.44, 75.69, 79.4, 66.19, 77.67, 73.05, 81.39, 79.61]
    [127.95, 114.49, 108.93, 112.79, 111.11, 109.07, 113.86, 115.52, 112.93, 112.31, 103.46, 102.49, 90.47, 100.5, 88.02, 87.82, 87.64, 94.34, 86.02, 89.01, 74.33, 76.66, 77.23, 71.03, 73.82, 68.41, 74.24, 70.72, 58.9, 61.4, 55.36, 45.35, 46.01, 45.88, 61.33, 60.46, 62.29, 45.61, 36.8, 33.42, 36.4, 34.23, 39.56, 47.17, 39.05, 50.0, 41.76, 35.0, 15.52, 17.46, 13.93, 19.1, 23.26, 37.34, 51.01, 37.64, 30.59, 18.79, 17.8, 0.0, 15.62, 21.95, 34.53, 55.95, 44.1, 41.04, 35.34, 36.69, 31.26, 30.87, 34.41, 42.01, 72.25, 55.87, 53.85, 56.92, 49.5, 43.01, 52.39, 42.94, 51.09, 88.23, 82.76, 70.58, 65.73, 72.34, 71.11, 65.76, 74.0, 77.88, 98.84, 102.55, 92.36, 94.92, 80.22, 90.14, 84.01, 90.52, 87.09]
    [142.86, 129.24, 123.33, 126.61, 123.91, 121.15, 125.06, 125.78, 122.18, 127.46, 118.31, 117.05, 104.69, 113.77, 100.32, 99.02, 97.16, 102.84, 101.61, 104.32, 89.16, 91.08, 90.43, 83.38, 85.01, 78.41, 81.61, 86.31, 74.52, 76.85, 70.26, 59.81, 58.69, 56.08, 69.63, 66.48, 77.79, 60.96, 52.33, 49.04, 51.08, 46.39, 50.01, 54.12, 42.06, 63.56, 55.46, 50.33, 29.68, 32.76, 25.5, 25.32, 24.6, 35.36, 61.98, 46.01, 40.45, 27.29, 21.1, 15.62, 0.0, 9.06, 24.74, 61.98, 48.51, 42.05, 32.02, 31.14, 19.92, 16.28, 18.87, 26.93, 71.61, 56.82, 50.99, 50.48, 40.72, 32.28, 39.05, 27.86, 35.47, 85.56, 78.24, 64.35, 57.7, 62.36, 59.3, 53.0, 59.67, 62.97, 93.81, 96.57, 85.48, 86.03, 69.86, 78.16, 71.06, 76.49, 72.42]
    [145.79, 131.95, 125.54, 128.08, 124.34, 120.93, 124.1, 124.1, 119.82, 130.86, 121.2, 119.51, 106.78, 114.73, 100.45, 98.25, 95.19, 100.13, 106.4, 108.17, 92.18, 93.52, 91.48, 83.74, 84.38, 77.01, 78.45, 92.02, 79.91, 81.22, 73.57, 62.65, 59.77, 55.33, 67.27, 62.82, 83.87, 67.42, 58.41, 54.49, 54.38, 47.43, 49.65, 51.35, 37.64, 71.51, 63.32, 56.86, 37.16, 37.48, 27.78, 24.52, 21.1, 28.84, 70.71, 55.0, 49.25, 36.12, 30.15, 21.95, 9.06, 0.0, 15.81, 71.02, 57.49, 50.7, 39.96, 38.42, 25.0, 18.03, 17.03, 20.52, 79.61, 65.31, 58.6, 56.73, 46.04, 36.72, 40.61, 27.02, 31.3, 92.85, 84.9, 70.43, 62.97, 66.31, 61.85, 54.74, 59.21, 61.39, 100.12, 102.42, 90.97, 90.38, 73.39, 80.23, 72.25, 76.24, 71.2]
    [148.95, 134.83, 127.63, 128.86, 123.33, 118.85, 120.67, 119.42, 114.0, 135.0, 124.54, 122.11, 108.91, 114.77, 99.3, 95.57, 90.45, 94.0, 113.28, 113.36, 96.21, 96.52, 92.14, 83.38, 82.28, 73.76, 72.0, 100.69, 88.23, 87.78, 78.57, 67.27, 61.59, 54.23, 62.65, 56.0, 93.3, 77.82, 68.43, 63.63, 60.14, 50.0, 49.65, 46.87, 31.26, 84.4, 76.16, 67.62, 50.01, 46.53, 34.67, 27.59, 20.62, 19.03, 85.15, 70.18, 64.0, 51.04, 45.71, 34.53, 24.74, 15.81, 0.0, 86.68, 73.25, 66.48, 55.47, 53.54, 39.05, 30.41, 26.08, 20.02, 95.02, 81.02, 73.78, 70.77, 59.41, 49.58, 50.09, 34.93, 33.02, 107.62, 99.09, 84.15, 75.93, 77.7, 71.59, 63.69, 64.78, 65.03, 113.86, 115.62, 103.86, 101.87, 84.12, 88.87, 79.81, 81.5, 75.03]
    [142.06, 131.64, 129.88, 137.54, 141.68, 143.0, 150.73, 155.31, 155.62, 125.06, 120.93, 122.81, 114.98, 129.65, 123.0, 126.76, 131.24, 139.81, 93.01, 102.49, 96.57, 101.83, 109.66, 107.91, 114.28, 112.61, 123.07, 74.03, 69.23, 78.59, 81.54, 78.03, 86.4, 92.66, 109.62, 112.04, 65.19, 53.16, 53.67, 57.45, 71.03, 79.21, 86.98, 98.72, 94.15, 37.12, 36.69, 49.65, 45.0, 58.8, 66.57, 74.3, 79.2, 93.23, 22.0, 19.21, 27.02, 37.16, 41.0, 55.95, 61.98, 71.02, 86.68, 0.0, 14.04, 24.04, 37.11, 41.76, 55.58, 64.2, 71.18, 84.05, 31.14, 19.42, 32.53, 45.28, 51.11, 55.71, 68.94, 72.57, 85.51, 49.0, 51.42, 50.25, 54.56, 65.86, 73.0, 74.06, 88.51, 95.88, 65.28, 71.7, 67.05, 76.97, 72.62, 87.32, 87.73, 99.36, 101.26]
    [143.35, 132.0, 129.25, 136.07, 138.74, 139.18, 146.18, 149.97, 149.41, 126.4, 121.0, 122.2, 113.14, 126.91, 118.6, 121.33, 124.53, 132.61, 94.89, 103.08, 94.76, 99.46, 105.65, 102.69, 108.23, 105.48, 114.63, 75.95, 69.01, 77.23, 78.1, 72.8, 79.65, 84.4, 101.21, 102.55, 66.61, 52.01, 50.01, 52.5, 64.88, 71.03, 78.41, 89.11, 83.01, 39.56, 36.12, 45.89, 35.61, 50.0, 55.97, 63.01, 67.23, 80.95, 26.93, 13.04, 19.31, 25.61, 27.86, 44.1, 48.51, 57.49, 73.25, 14.04, 0.0, 10.82, 23.41, 28.23, 41.59, 50.16, 57.14, 70.03, 31.95, 15.3, 23.77, 35.51, 39.05, 42.49, 55.95, 58.69, 71.59, 50.0, 49.04, 43.68, 45.65, 56.6, 62.37, 62.37, 76.4, 83.49, 64.5, 70.11, 63.29, 71.31, 64.01, 78.23, 77.34, 88.39, 89.5]
    [150.21, 138.36, 135.0, 141.23, 142.86, 142.64, 149.04, 152.16, 150.88, 133.36, 127.25, 128.02, 118.21, 131.24, 121.75, 123.65, 125.72, 133.3, 102.39, 109.77, 100.04, 104.31, 109.24, 105.36, 110.14, 106.45, 114.28, 83.68, 75.66, 83.05, 82.49, 75.93, 81.34, 84.6, 101.02, 101.21, 74.22, 58.55, 55.01, 56.44, 67.45, 71.55, 78.39, 87.8, 79.93, 48.33, 43.68, 51.0, 36.4, 50.57, 54.2, 60.11, 63.25, 76.28, 37.01, 20.62, 24.08, 24.6, 23.35, 41.04, 42.05, 50.7, 66.48, 24.04, 10.82, 0.0, 13.15, 17.72, 32.02, 41.05, 48.04, 61.13, 31.24, 15.0, 16.0, 26.0, 28.32, 31.78, 45.18, 48.66, 61.66, 47.89, 44.38, 36.12, 36.4, 46.96, 52.01, 51.66, 65.6, 72.67, 60.44, 65.31, 57.08, 63.64, 54.63, 68.48, 67.01, 77.83, 78.75]
    [154.35, 141.88, 137.71, 143.09, 143.35, 142.27, 147.87, 150.15, 148.0, 137.77, 130.7, 130.86, 120.15, 132.09, 121.2, 122.02, 122.7, 129.62, 107.84, 114.0, 102.49, 106.12, 109.37, 104.39, 108.17, 103.41, 109.57, 89.69, 80.36, 86.49, 84.1, 76.11, 79.62, 80.99, 96.66, 95.52, 80.23, 63.57, 58.25, 58.31, 67.19, 68.68, 74.67, 82.37, 72.62, 56.61, 50.61, 54.57, 36.0, 48.66, 49.24, 53.54, 55.32, 67.27, 47.51, 29.7, 30.02, 24.08, 18.44, 35.34, 32.02, 39.96, 55.47, 37.11, 23.41, 13.15, 0.0, 5.0, 19.03, 28.28, 35.23, 48.37, 39.66, 25.96, 19.1, 22.2, 18.79, 19.42, 33.02, 35.51, 48.51, 53.81, 47.51, 35.44, 32.0, 40.79, 43.38, 41.4, 54.45, 61.07, 63.53, 67.23, 57.28, 61.13, 48.84, 61.35, 58.18, 68.01, 67.9]
    [158.15, 145.53, 141.15, 146.28, 146.12, 144.78, 150.1, 152.08, 149.62, 141.65, 134.35, 134.35, 123.41, 135.0, 123.69, 124.15, 124.33, 130.97, 112.01, 117.88, 105.93, 109.37, 112.11, 106.79, 110.22, 105.08, 110.57, 94.02, 84.43, 90.24, 87.37, 79.0, 81.88, 82.57, 97.86, 96.18, 84.58, 67.78, 62.1, 61.81, 70.01, 70.61, 76.24, 83.19, 72.67, 61.4, 55.23, 58.52, 39.2, 51.16, 50.6, 54.12, 55.22, 66.48, 52.5, 34.66, 34.67, 27.66, 21.0, 36.69, 31.14, 38.42, 53.54, 41.76, 28.23, 17.72, 5.0, 0.0, 15.52, 25.0, 31.78, 44.91, 41.59, 29.27, 20.25, 20.25, 14.56, 14.42, 28.02, 31.14, 44.18, 54.49, 47.2, 34.01, 29.27, 37.22, 39.0, 36.62, 49.5, 56.08, 62.97, 66.19, 55.71, 58.55, 45.28, 57.28, 53.67, 63.25, 62.97]
    [158.43, 145.21, 139.95, 144.01, 142.28, 140.0, 144.35, 145.38, 141.99, 142.44, 134.1, 133.41, 121.6, 131.75, 119.02, 118.27, 116.9, 122.72, 114.53, 118.85, 105.08, 107.71, 108.46, 102.02, 104.24, 98.01, 101.53, 97.64, 86.83, 91.0, 86.13, 76.49, 77.06, 75.54, 89.5, 86.38, 88.48, 71.28, 64.01, 62.24, 67.47, 65.0, 69.35, 74.04, 61.74, 68.77, 61.52, 61.06, 39.82, 48.27, 44.01, 45.12, 44.38, 53.82, 62.65, 44.72, 42.2, 31.14, 22.67, 31.26, 19.92, 25.0, 39.05, 55.58, 41.59, 32.02, 19.03, 15.52, 0.0, 9.49, 16.28, 29.43, 56.86, 44.72, 35.34, 31.83, 21.1, 12.37, 21.54, 17.46, 30.08, 68.6, 60.11, 45.45, 38.08, 42.45, 40.0, 34.53, 43.83, 48.83, 75.17, 77.42, 66.04, 66.13, 50.01, 59.01, 52.77, 59.81, 57.31]
    [158.77, 145.25, 139.47, 142.86, 140.16, 137.3, 141.0, 141.43, 137.46, 143.18, 134.26, 133.14, 120.88, 130.05, 116.52, 115.0, 112.64, 117.89, 116.5, 119.85, 105.11, 107.21, 106.71, 99.61, 101.02, 94.13, 96.32, 100.42, 89.05, 92.18, 86.16, 75.89, 74.97, 72.0, 84.85, 80.78, 91.55, 74.41, 66.4, 63.81, 67.07, 62.65, 66.03, 69.05, 55.66, 74.06, 66.4, 63.89, 42.52, 48.33, 41.77, 41.01, 38.83, 46.53, 69.46, 51.87, 48.3, 36.06, 27.78, 30.87, 16.28, 18.03, 30.41, 64.2, 50.16, 41.05, 28.28, 25.0, 9.49, 0.0, 7.0, 20.1, 66.31, 54.13, 44.78, 40.46, 29.0, 19.21, 23.02, 12.21, 22.83, 77.67, 68.77, 53.74, 45.61, 48.33, 43.93, 37.12, 43.42, 47.01, 83.45, 85.28, 73.6, 72.45, 55.36, 62.51, 55.0, 60.21, 56.3]
    [161.55, 147.85, 141.74, 144.64, 141.23, 137.93, 141.13, 141.06, 136.62, 146.25, 136.97, 135.56, 123.03, 131.47, 117.39, 115.28, 112.11, 116.84, 120.43, 123.17, 107.84, 109.56, 108.17, 100.62, 101.4, 94.02, 95.04, 104.89, 93.24, 95.72, 89.0, 78.39, 76.4, 72.34, 84.15, 79.25, 96.21, 79.2, 70.84, 67.8, 69.78, 64.03, 66.61, 68.18, 53.94, 79.92, 72.11, 68.59, 47.42, 51.62, 43.66, 41.44, 38.01, 43.66, 75.96, 58.52, 54.63, 42.06, 34.01, 34.41, 18.87, 17.03, 26.08, 71.18, 57.14, 48.04, 35.23, 31.78, 16.28, 7.0, 0.0, 13.15, 72.8, 61.0, 51.26, 46.04, 34.21, 24.21, 24.35, 10.0, 17.03, 83.53, 74.2, 58.9, 50.21, 51.62, 45.88, 38.33, 42.19, 44.64, 88.46, 89.87, 77.99, 75.8, 58.14, 63.79, 55.44, 59.21, 54.34]
    [165.6, 151.65, 144.93, 146.89, 142.17, 138.08, 140.29, 139.29, 134.0, 150.94, 141.03, 139.09, 126.14, 133.14, 118.14, 114.93, 110.29, 114.0, 126.91, 128.46, 112.16, 113.18, 110.14, 101.83, 101.41, 93.21, 92.01, 112.49, 100.41, 101.67, 93.74, 82.68, 78.79, 72.8, 82.39, 76.01, 104.24, 87.62, 78.75, 74.97, 74.63, 66.64, 67.68, 66.48, 51.09, 90.34, 82.3, 77.01, 56.6, 58.0, 48.01, 43.38, 37.95, 39.05, 87.64, 70.61, 66.1, 53.14, 45.61, 42.01, 26.93, 20.52, 20.02, 84.05, 70.03, 61.13, 48.37, 44.91, 29.43, 20.1, 13.15, 0.0, 85.7, 74.15, 64.2, 58.18, 46.14, 36.24, 32.65, 17.69, 13.0, 95.77, 85.98, 70.46, 61.22, 60.96, 53.54, 45.28, 44.91, 45.01, 99.64, 100.5, 88.41, 84.81, 66.61, 69.86, 60.41, 61.52, 55.01]
    [173.0, 162.31, 160.13, 167.36, 170.51, 171.09, 178.14, 181.86, 181.12, 156.0, 151.48, 153.06, 144.54, 158.62, 150.55, 153.24, 156.12, 163.98, 124.02, 133.18, 126.12, 131.03, 137.57, 134.63, 140.04, 136.95, 145.34, 105.0, 99.5, 108.34, 109.9, 104.75, 111.36, 115.43, 132.02, 132.44, 96.02, 82.87, 81.74, 84.43, 96.77, 102.22, 109.29, 119.02, 111.02, 68.0, 66.48, 77.62, 66.73, 81.12, 85.43, 91.29, 94.11, 106.67, 53.08, 44.64, 51.26, 55.47, 54.49, 72.25, 71.61, 79.61, 95.02, 31.14, 31.95, 31.24, 39.66, 41.59, 56.86, 66.31, 72.8, 85.7, 0.0, 17.0, 21.54, 30.0, 41.3, 50.22, 60.07, 69.86, 82.38, 18.25, 21.02, 25.94, 34.48, 44.78, 54.71, 59.03, 73.76, 81.79, 34.13, 40.61, 37.12, 48.6, 49.4, 64.07, 67.54, 80.11, 84.43]
    [158.15, 147.01, 144.42, 151.33, 154.03, 154.4, 161.31, 164.92, 164.13, 141.17, 136.06, 137.36, 128.41, 142.2, 133.76, 136.31, 139.12, 146.99, 109.46, 118.0, 110.03, 114.76, 120.88, 117.75, 123.07, 119.95, 128.46, 90.45, 84.02, 92.44, 93.39, 87.92, 94.37, 98.48, 115.11, 115.75, 81.22, 67.12, 65.31, 67.72, 79.85, 85.23, 92.36, 102.3, 94.85, 53.6, 51.0, 61.19, 49.74, 64.14, 68.77, 74.97, 78.24, 91.26, 39.56, 28.28, 34.48, 38.6, 38.29, 55.87, 56.82, 65.31, 81.02, 19.42, 15.3, 15.0, 25.96, 29.27, 44.72, 54.13, 61.0, 74.15, 17.0, 0.0, 13.89, 26.63, 34.48, 41.19, 53.37, 60.01, 73.0, 34.79, 34.01, 30.89, 35.36, 46.67, 54.41, 56.36, 71.11, 78.79, 49.25, 55.01, 48.84, 57.94, 53.26, 68.01, 68.88, 80.8, 83.35]
    [166.09, 154.32, 151.0, 157.2, 158.68, 158.27, 164.45, 167.29, 165.64, 149.21, 143.22, 144.01, 134.18, 147.11, 137.32, 138.88, 140.39, 147.65, 118.07, 125.67, 116.04, 120.27, 124.95, 120.78, 125.23, 121.08, 128.02, 99.25, 91.55, 99.05, 98.41, 91.59, 96.46, 98.9, 114.95, 114.28, 89.82, 74.43, 71.01, 72.34, 82.98, 86.16, 92.61, 101.02, 91.68, 63.25, 59.23, 67.0, 51.66, 65.46, 67.6, 72.42, 74.41, 86.31, 50.54, 35.9, 40.05, 39.56, 36.24, 53.85, 50.99, 58.6, 73.78, 32.53, 23.77, 16.0, 19.1, 20.25, 35.34, 44.78, 51.26, 64.2, 21.54, 13.89, 0.0, 12.81, 21.21, 29.15, 40.31, 48.66, 61.4, 34.71, 29.15, 20.22, 22.2, 33.42, 40.61, 42.49, 57.27, 65.0, 45.31, 49.73, 41.11, 47.85, 40.5, 55.0, 55.23, 67.01, 69.46]
    [175.41, 163.23, 159.38, 165.01, 165.51, 164.48, 170.04, 172.2, 169.84, 158.67, 152.07, 152.47, 142.03, 154.21, 143.4, 144.16, 144.54, 151.22, 128.06, 134.97, 124.2, 128.02, 131.55, 126.59, 130.27, 125.28, 130.78, 109.48, 101.0, 107.79, 106.0, 98.25, 101.79, 102.79, 118.11, 116.28, 100.0, 83.95, 79.51, 80.06, 89.36, 90.71, 96.46, 103.37, 92.44, 74.32, 69.57, 75.66, 58.08, 70.86, 70.84, 74.25, 74.95, 85.43, 62.43, 46.62, 49.48, 46.01, 40.61, 56.92, 50.48, 56.73, 70.77, 45.28, 35.51, 26.0, 22.2, 20.25, 31.83, 40.46, 46.04, 58.18, 30.0, 26.63, 12.81, 0.0, 12.08, 21.95, 30.15, 41.23, 53.16, 37.59, 28.32, 13.89, 10.44, 21.1, 27.8, 30.08, 44.94, 52.81, 43.42, 46.14, 35.47, 39.01, 28.64, 42.72, 42.45, 54.2, 56.82]
    [172.7, 160.03, 155.56, 160.53, 160.01, 158.38, 163.36, 164.94, 162.02, 156.21, 148.85, 148.79, 137.71, 149.03, 137.3, 137.32, 136.8, 143.0, 126.53, 132.44, 120.35, 123.69, 126.0, 120.34, 123.32, 117.69, 122.09, 108.46, 98.98, 104.79, 101.71, 93.09, 95.34, 95.13, 109.77, 107.15, 99.01, 82.28, 76.66, 76.3, 84.05, 83.73, 88.84, 94.58, 82.73, 75.17, 69.35, 73.08, 53.6, 65.0, 63.15, 65.46, 65.31, 74.89, 65.12, 47.8, 48.76, 42.2, 35.23, 49.5, 40.72, 46.04, 59.41, 51.11, 39.05, 28.32, 18.79, 14.56, 21.1, 29.0, 34.21, 46.14, 41.3, 34.48, 21.21, 12.08, 0.0, 10.0, 19.1, 29.15, 41.23, 49.65, 40.0, 24.76, 17.0, 23.0, 24.6, 23.35, 37.44, 44.78, 54.45, 56.4, 44.94, 45.61, 31.02, 42.72, 39.45, 49.68, 50.45]
    [168.96, 155.96, 151.01, 155.43, 154.12, 152.03, 156.54, 157.69, 154.35, 152.74, 144.81, 144.37, 132.83, 143.42, 131.0, 130.46, 129.25, 135.09, 123.98, 129.03, 115.95, 118.87, 120.2, 114.0, 116.43, 110.32, 113.89, 106.47, 96.25, 101.19, 97.08, 87.82, 89.0, 87.82, 101.87, 98.68, 97.13, 80.06, 73.54, 72.42, 78.77, 77.06, 81.61, 86.4, 73.93, 75.17, 68.6, 70.26, 49.65, 59.54, 56.14, 57.49, 56.65, 65.51, 66.84, 48.92, 48.27, 39.36, 31.38, 43.01, 32.28, 36.72, 49.58, 55.71, 42.49, 31.78, 19.42, 14.42, 12.37, 19.21, 24.21, 36.24, 50.22, 41.19, 29.15, 21.95, 10.0, 0.0, 13.6, 19.65, 32.25, 59.54, 50.0, 34.71, 26.4, 30.08, 28.16, 23.77, 35.47, 41.77, 64.35, 66.07, 54.41, 53.85, 37.66, 47.17, 41.76, 50.12, 49.04]
    [179.95, 166.68, 161.3, 165.13, 162.89, 160.2, 164.01, 164.44, 160.38, 163.98, 155.59, 154.81, 142.86, 152.59, 139.36, 138.0, 135.62, 140.73, 135.96, 140.39, 126.53, 129.03, 129.26, 122.41, 124.0, 117.15, 119.05, 118.85, 108.24, 112.54, 107.56, 97.74, 97.62, 95.01, 107.79, 103.37, 109.6, 92.44, 85.42, 83.77, 88.77, 85.38, 89.01, 91.92, 78.1, 88.46, 81.69, 82.37, 61.27, 69.64, 64.38, 64.03, 61.66, 68.01, 80.43, 62.48, 61.55, 51.87, 43.57, 52.39, 39.05, 40.61, 50.09, 68.94, 55.95, 45.18, 33.02, 28.02, 21.54, 23.02, 24.35, 32.65, 60.07, 53.37, 40.31, 30.15, 19.1, 13.6, 0.0, 15.26, 24.19, 66.41, 55.54, 39.92, 29.97, 28.32, 21.54, 14.14, 22.47, 28.28, 67.96, 68.25, 56.08, 52.2, 34.13, 39.62, 32.02, 38.28, 36.06]
    [170.7, 157.1, 151.16, 154.28, 151.08, 147.87, 151.12, 151.05, 146.58, 155.21, 146.15, 144.9, 132.5, 141.22, 127.28, 125.26, 122.1, 126.78, 128.7, 131.95, 117.0, 118.93, 117.9, 110.48, 111.36, 104.02, 104.94, 112.61, 101.26, 104.32, 98.09, 87.66, 86.12, 82.3, 94.13, 89.11, 103.71, 86.56, 78.6, 76.01, 78.92, 73.76, 76.53, 78.16, 63.79, 85.6, 78.1, 76.06, 54.67, 60.37, 53.16, 51.35, 48.01, 53.16, 80.06, 62.17, 59.36, 47.63, 39.2, 42.94, 27.86, 27.02, 34.93, 72.57, 58.69, 48.66, 35.51, 31.14, 17.46, 12.21, 10.0, 17.69, 69.86, 60.01, 48.66, 41.23, 29.15, 19.65, 15.26, 0.0, 13.04, 78.72, 68.6, 53.0, 43.6, 43.42, 36.67, 28.79, 32.25, 35.11, 82.01, 82.81, 70.72, 67.42, 49.4, 54.12, 45.54, 49.25, 44.64]
    [177.1, 163.25, 156.78, 159.09, 154.74, 150.81, 153.18, 152.27, 147.0, 162.11, 152.5, 150.79, 138.0, 145.5, 130.73, 127.74, 123.26, 127.0, 137.0, 139.28, 123.47, 124.81, 122.38, 114.28, 114.14, 106.07, 105.0, 121.75, 109.99, 112.07, 104.81, 93.94, 90.82, 85.38, 95.34, 89.01, 113.15, 96.18, 87.73, 84.5, 85.59, 78.55, 80.08, 79.4, 64.07, 96.8, 89.05, 85.56, 64.44, 68.01, 59.06, 55.36, 50.45, 52.04, 92.2, 74.46, 71.12, 58.83, 50.61, 51.09, 35.47, 31.3, 33.02, 85.51, 71.59, 61.66, 48.51, 44.18, 30.08, 22.83, 17.03, 13.0, 82.38, 73.0, 61.4, 53.16, 41.23, 32.25, 24.19, 13.04, 0.0, 90.25, 79.62, 63.98, 54.12, 51.86, 43.19, 34.71, 32.28, 32.02, 92.11, 92.2, 80.0, 74.97, 56.59, 58.18, 48.33, 48.66, 42.01]
    [191.04, 180.47, 178.36, 185.61, 188.69, 189.17, 196.09, 199.62, 198.64, 174.05, 169.66, 171.29, 162.79, 176.82, 168.55, 171.03, 173.53, 181.18, 142.0, 151.33, 144.36, 149.25, 155.65, 152.51, 157.7, 154.29, 162.08, 123.02, 117.72, 126.59, 128.06, 122.7, 128.95, 132.48, 148.86, 148.69, 114.11, 101.12, 99.92, 102.49, 114.59, 119.42, 126.27, 135.35, 126.37, 86.05, 84.72, 95.8, 84.1, 98.39, 101.79, 107.0, 109.12, 120.92, 71.0, 62.82, 69.26, 72.47, 70.46, 88.23, 85.56, 92.85, 107.62, 49.0, 50.0, 47.89, 53.81, 54.49, 68.6, 77.67, 83.53, 95.77, 18.25, 34.79, 34.71, 37.59, 49.65, 59.54, 66.41, 78.72, 90.25, 0.0, 12.04, 26.68, 36.88, 44.0, 55.01, 61.4, 75.03, 83.01, 17.09, 24.17, 25.0, 38.28, 45.71, 58.82, 64.94, 77.47, 83.49]
